,sample_id,mol_smiles,conductivity
2353,24044,O=C([Au])OCC(CO[Cu])NCC=CCl,6.36433590697029e-05
3776,24045,O=C([Au])NCC(=O)NCCCCCCN[Cu],7.956300324826179e-05
4508,24046,O=C([Au])NCCNCCCO[Cu],9.995804315351992e-05
3620,24047,O=C([Au])OCCNCC(O[Cu])C(F)(F)F,0.0001000023023942
3716,24048,O=C([Au])NCCNCCCNCCN[Cu],0.0001283328130448
5848,24049,O=C([Au])OCCCCCS(=O)CCO[Cu],0.0001521902511877
6000,24050,O=C([Au])OCCN(CCF)CCO[Cu],0.0001286959511763
1239,24051,O=C([Au])OCCOCCOCCN[Cu],0.0002775775835066
2079,24052,O=C([Au])OCCNC(=O)C(CC(F)F)N[Cu],2.8385849750179103e-05
1206,24053,O=C([Au])OCCN(CCO[Cu])CS(=O)(=O)O,4.86113316349742e-05
3668,24054,O=C([Au])NCC(=O)NCCSCCCO[Cu],7.23072516300601e-05
3121,24055,O=C([Au])NCCC(O[Cu])C(=O)O,5.23827017893485e-05
1173,24056,O=C([Au])OCCN(CCF)CCCO[Cu],0.0001516560204328
580,24057,O=C([Au])NCCN(CCF)CCO[Cu],0.0002093512161366
120,24058,O=C([Au])OCCNCCCNCCO[Cu],0.0001043190719038
5236,24059,O=C([Au])OCCOCCO[Cu],0.0002622145617904
2208,24060,O=C([Au])NC(CN[Cu])C(F)(F)F,4.47393050021175e-05
3359,24061,O=C([Au])OCCS(=O)CCO[Cu],0.0001152569534109
938,24062,O=C([Au])OCCSCCN[Cu],0.0001319102895724
889,24063,O=C([Au])OCCSCCO[Cu],0.0001753372702339
4494,24064,O=C([Au])NCCC(=O)NCCCCO[Cu],9.55013975496008e-05
5983,24065,O=C([Au])OCC(O)=C(O)C(O)=C(O)CO[Cu],7.74370438439535e-05
4098,24066,O=C([Au])OCCN(CCCF)CCO[Cu],6.96601167311247e-05
1292,24067,O=C([Au])NCCOCCOCCOCCO[Cu],0.000319498649065
5104,24068,O=C([Au])OCCCC#CC#CCCCO[Cu],4.33802186560026e-05
2121,24069,O=C([Au])OCCOCCN[Cu],0.0001378779422371
383,24070,O=C([Au])NCCS(=O)(=S)OCCN[Cu],3.2842727967144113e-05
4627,24071,O=C([Au])OCCNCCO[Cu],0.0001731263031201
2233,24072,O=C([Au])NCCOCCN[Cu],8.88254811636481e-05
776,24073,O=C([Au])OCCOCCCCOCCO[Cu],0.0002490065208296
2019,24074,O=C([Au])OCCSCCOCCO[Cu],0.0002823496298171
3225,24075,O=C([Au])OCCNCNCCO[Cu],9.67479526459264e-05
39,24076,O=C([Au])OCCNNCCO[Cu],0.0001666509488857
2170,24077,O=C([Au])OCCOCCOCCO[Cu],0.0002991723308875
5571,24078,O=C([Au])OCCNCCCO[Cu],0.0001454830283857
5178,24079,O=C([Au])OCCOCCNCCOCCO[Cu],0.0005065615516805
2910,24080,O=C([Au])NCCNCCO[Cu],9.29488783721656e-05
4109,24081,O=C([Au])OCCCOCCN[Cu],0.0001370824931207
4126,24082,O=C([Au])NC(C(=O)O)C(O[Cu])C(F)(F)F,3.34979831964599e-05
2426,24083,O=C([Au])OCCCSCC(N[Cu])C(=O)O,6.32712741307289e-05
5111,24084,O=C([Au])NCCOCCOCCOCCN[Cu],0.0002816325852672
4445,24085,O=C([Au])NCCCNCCNCCCN[Cu],0.000123409095164
2016,24086,O=C([Au])NCCNCCNCCNCCN[Cu],0.0001502365819693
2687,24087,O=C([Au])NCCC(N[Cu])P(=O)(O)O,6.5725279787888e-05
4808,24088,O=C([Au])OCCOCCCOCCO[Cu],0.0002728424391784
3356,24089,O=C([Au])NCCNCCNCCCN[Cu],0.0001328613588141
2464,24090,O=C([Au])OCCCSCCCCCO[Cu],0.0001134864439918
937,24091,O=C([Au])NCCCNCCO[Cu],0.0001386905172599
3729,24092,O=C([Au])NC(CCCCO[Cu])C(=O)O,4.79596771922e-05
5561,24093,O=C([Au])OCCN(CCF)CCOCCO[Cu],0.0002919350812713
4488,24094,O=C([Au])NCCSCCN[Cu],0.0001203303174768
4911,24095,O=C([Au])OCCCCCCCCCO[Cu],0.000122734972212
2139,24096,O=C([Au])OCCC(CN[Cu])C(F)(F)F,1.7703642093826103e-05
1472,24097,O=C([Au])NCCCOCCOCCCN[Cu],0.0002042761890513
4122,24098,O=C([Au])NCCOCCOCCN[Cu],0.000254199911432
3660,24099,O=C([Au])OCCNCCNCCO[Cu],0.0001280347405729
338,24100,O=C([Au])OCCCCCCSCCCO[Cu],0.0001188049701063
5522,24101,O=C([Au])OCCCOCCCO[Cu],0.0002847951019928
2146,24102,O=C([Au])OCCSCCCCCCCO[Cu],0.000209859128309
4313,24103,O=C([Au])NCCNCCCCCNCCN[Cu],0.000142490965666
5831,24104,O=C([Au])OCCOCCOCCCN[Cu],0.0001687410967243
2918,24105,O=C([Au])NCCCNCCCO[Cu],0.0001636063190513
3865,24106,O=C([Au])NCCSCCCSCCN[Cu],0.0001500801575679
3806,24107,O=C([Au])OCCCCCOCCCCCO[Cu],0.0001573272227581
5525,24108,O=C([Au])NCCNCCCCNCCN[Cu],0.0001126993143942
3969,24109,O=C([Au])OCCNCCCCN[Cu],9.18143111212441e-05
4544,24110,O=C([Au])NCCNCCNCCN[Cu],0.0002152961037248
2793,24111,O=C([Au])NCCCCC(N[Cu])C(=O)NO,5.76373392777006e-05
649,24112,O=C([Au])OCCNCCOCCO[Cu],0.0002050649485976
4314,24113,O=C([Au])OCCCCCCCCO[Cu],0.0001395642934438
5676,24114,O=C([Au])NCCCNCCCNCCCN[Cu],0.0001104414975972
1559,24115,O=C([Au])OCCCNCCCO[Cu],0.0002266739396032
1489,24116,O=C([Au])NCCCCCOCCCCCN[Cu],0.0001594138980132
5912,24117,O=C([Au])NCCCOCCCN[Cu],9.93011944182504e-05
2498,24118,O=C([Au])OCCOCCOCCOCCO[Cu],0.0004865245409224
3,24119,O=C([Au])OCCOCCCN[Cu],0.000243233065206
4273,24120,O=C([Au])OCCCOCCCOCCCO[Cu],0.0001767103631264
5113,24121,O=C([Au])NCCSCSCCN[Cu],8.728718536649159e-05
5048,24134,CN(C)C(=O)C(CN[Cu])NC(=O)[Au],3.15712221778521e-05
5054,24135,O=C([Au])OCC(CO[Cu])NC(=O)C(F)F,5.638862181265921e-05
3549,24136,COC(=O)CNC(=O)C(NC(=O)[Au])C(C)O[Cu],4.72160157573399e-05
2911,24137,CC(CS(=O)(=O)CCOC(=O)[Au])O[Cu],7.68798584197881e-05
6019,24138,COCC(COC(=O)[Au])NC(=O)CO[Cu],7.99905736204283e-05
541,24139,CNC(COC(=O)[Au])C(=O)NCCN[Cu],6.23099375919976e-05
11,24140,COCC(N[Cu])C(=O)NCCCCOC(=O)[Au],6.23874322685805e-05
3664,24141,CC(=O)CCC(=O)NCC(COC(=O)[Au])O[Cu],5.05519648885337e-05
3587,24142,O=C(CCOC(=O)[Au])NCCCO[Cu],8.04099850678773e-05
5329,24143,CC(C)OCC(=O)NC(CO[Cu])COC(=O)[Au],7.610703436606121e-05
646,24144,CCOCCC(=O)NCC(CO[Cu])OC(=O)[Au],0.0001403328408281
1677,24145,O=C(CCO[Cu])NCCNCCOC(=O)[Au],0.0001259405428907
498,24146,COC(CN[Cu])C(=O)NCCCCOC(=O)[Au],7.04515634437057e-05
3086,24147,CCOCC(=O)NCC(COC(=O)[Au])O[Cu],5.829365857557779e-05
3237,24148,CN(C)CC(=O)NC(CO[Cu])COC(=O)[Au],8.08260846378813e-05
1947,24149,CNCC(C)C(=O)NCC(CO[Cu])OC(=O)[Au],5.184616718316071e-05
1468,24150,COCC(CO[Cu])NC(=O)CCCNC(=O)[Au],7.7024330365045e-05
2015,24151,COCCC(CO[Cu])NC(=O)COC(=O)[Au],7.25734714435452e-05
5266,24152,CNC(=O)NC(CO[Cu])COC(=O)[Au],4.00087333535135e-05
5209,24153,CN(CCCOC(=O)[Au])C(=O)CN[Cu],5.26305907808851e-05
676,24154,CC(C(=O)O)C(=O)NC(CO[Cu])COC(=O)[Au],3.9966621904467895e-05
3013,24155,COC(CN[Cu])C(=O)NCCCOC(=O)[Au],7.69543571171496e-05
2064,24156,CC(CN(CCOC(=O)[Au])CC(=O)O)O[Cu],5.517709878034089e-05
4240,24157,O=C([Au])OCC(CO[Cu])NC(=O)C(=O)O,6.38655073994552e-05
844,24158,COC(=O)CCN(C)CC(COC(=O)[Au])O[Cu],0.0001054588341456
3895,24159,CC(CO[Cu])(COC(=O)[Au])NC(=O)CC(=O)O,4.34565271762258e-05
57,24160,CC(=O)NCC(=O)NCC(COC(=O)[Au])O[Cu],3.56638433805865e-05
1622,24161,O=C(CCOC(=O)[Au])NCCO[Cu],9.17224361443125e-05
3070,24162,COC(CNC(=O)[Au])CC(=O)NCCCO[Cu],4.47621410173092e-05
3521,24163,CCC(C)C(OC(=O)[Au])C(C)O[Cu],2.141635995552989e-05
4842,24164,CC(N[Cu])C(OC(=O)[Au])C(F)(F)F,4.5576391702081705e-05
2069,24165,CC(C)(CCO[Cu])CCOC(=O)[Au],4.64740048174264e-05
766,24166,COCC(COC)NCC(CO[Cu])OC(=O)[Au],6.147380720021121e-05
3350,24167,CCOC(=O)CN(C)CC(CO[Cu])OC(=O)[Au],4.72986026942366e-05
1624,24168,COC(=O)CN(CCO[Cu])CC(C)OC(=O)[Au],0.0001067380921969
1904,24169,CC(=O)CCC(=O)NC(CO[Cu])COC(=O)[Au],8.378974177219908e-05
2254,24170,CC(CNC(=O)CO[Cu])OC(=O)[Au],5.401458000255421e-05
1257,24171,COCC(=O)NCC(CN[Cu])OC(=O)[Au],7.80191576768711e-05
186,24172,CC(CC(=O)NCCOC(=O)[Au])O[Cu],0.0001086046859237
161,24173,CCC(=O)NCC(CN[Cu])OC(=O)[Au],8.50349894816687e-05
3788,24174,CNCCCC(=O)NCC(COC(=O)[Au])O[Cu],9.75021540507419e-05
5951,24175,CC(C)(OC(=O)[Au])C(=O)NCCOCCO[Cu],0.0001252686245779
1729,24176,CCOC=CC(CNC(=O)[Au])(O[Cu])C(F)(F)F,4.49292310298218e-05
2549,24177,NS(=O)(=O)NC(CO[Cu])COC(=O)[Au],1.85810251705159e-05
651,24178,N#CCNCC(CO[Cu])OC(=O)[Au],6.342398211387248e-05
1387,24179,COC(=O)CC(C)NCC(CO[Cu])OC(=O)[Au],5.2447633671573e-05
4164,24180,O=C(CCS)NCC(COC(=O)[Au])O[Cu],5.569167021308039e-05
5936,24181,COCC(CCO[Cu])NC(=O)C(C)OC(=O)[Au],7.378863438042e-05
5528,24182,CC(CNC(=O)C(C)NC(=O)[Au])N[Cu],3.75155955014691e-05
233,24183,O=C([Au])NC(CO[Cu])C(=O)NCC(F)(F)F,3.78072415067764e-05
4347,24184,COC(=O)C(CCOC(=O)[Au])OCCO[Cu],0.0001031172043044
849,24185,CCNC(=O)CNC(CO[Cu])COC(=O)[Au],6.571604505530998e-05
1115,24186,CCC(CNC(=O)COC(=O)[Au])O[Cu],8.620994019389229e-05
167,24187,COCCS(=O)(=O)CC(CO[Cu])OC(=O)[Au],3.57797176910517e-05
5463,24188,COC(=O)CCNC(CO[Cu])COC(=O)[Au],6.185108685649829e-05
2033,24189,CC=CC(CC(C)O[Cu])OC(=O)[Au],5.9335351344072495e-05
401,24190,CCN(CC(=O)OC)CC(COC(=O)[Au])O[Cu],5.546080785303841e-05
3947,24191,C#CC(=O)NCC(CO[Cu])OC(=O)[Au],6.34513787982684e-05
3727,24192,CC(CCOC(=O)[Au])NC(=O)CN[Cu],6.34348139228249e-05
5120,24193,O=C([Au])NCC(F)(F)CNC(=O)CN[Cu],7.81857060588655e-05
2502,24194,COCCCC(=O)NC(CO[Cu])COC(=O)[Au],8.459861762255079e-05
4160,24195,COCC(NC(=O)[Au])C(=O)N(C)CCO[Cu],5.64705100785954e-05
4188,24196,CC(C)NC(=O)CNC(CO[Cu])COC(=O)[Au],5.71977639574723e-05
4548,24197,CCNC(=O)CN(C)CC(CO[Cu])OC(=O)[Au],6.9237117880366e-05
2583,24198,CC(=O)C(=O)NCC(COC(=O)[Au])O[Cu],2.8850499626354e-05
1049,24199,CC(C(=O)O)N(C)CC(COC(=O)[Au])O[Cu],3.64227374257684e-05
2885,24200,COC(=O)NCC(COC(=O)[Au])O[Cu],5.99125335705185e-05
5590,24201,O=C([Au])NCCNC(=O)CCO[Cu],6.60051125794036e-05
5880,24202,CC(CO[Cu])NC(=O)COC(=O)[Au],5.80680615929975e-05
5635,24203,CC(CN(C)CC(COC(=O)[Au])O[Cu])C(=O)O,4.65235506731083e-05
4485,24204,CN(CCNC(=O)CCOC(=O)[Au])CCO[Cu],0.0001127490305553
5617,24205,CCC(=O)NCC(COC(=O)[Au])O[Cu],0.0001207313655344
5901,24206,O=C(O)CC(O[Cu])C(=O)OCCOC(=O)[Au],3.49272366963935e-05
3864,24207,O=C(O)CN(CCCO[Cu])CCOC(=O)[Au],3.24374875926534e-05
770,24208,CC(N[Cu])C(=O)NC(COC(=O)[Au])C(N)=O,7.458761801479057e-05
1542,24209,CC(CNC(=O)COC(=O)[Au])CO[Cu],7.16542379980849e-05
876,24210,CC(O[Cu])C(=O)NCC(OC(=O)[Au])C(N)=O,5.7070717567099e-05
3596,24211,CCOC(=O)CCNC(CO[Cu])COC(=O)[Au],5.66107987226949e-05
1493,24212,COCC(=O)NCC(CO[Cu])OC(=O)[Au],0.0001105205353532
2700,24213,CC(CC(=O)NCC(OC(=O)[Au])C(N)=O)N[Cu],5.7508330985739405e-05
2738,24214,CC(O[Cu])C(=O)NC(COC(=O)[Au])C(N)=O,5.07456307396881e-05
440,24215,O=C([Au])OCC(CNC(=O)C(=O)O)O[Cu],5.8651514565846494e-05
2257,24216,CCC(CO[Cu])(COC(=O)[Au])NC(=O)COC,4.59461027948403e-05
2603,24217,CC(NC(=O)[Au])C(=O)NCCNCCO[Cu],7.948199472403579e-05
4108,24218,CN(C)CC(C)(CNC(=O)COC(=O)[Au])O[Cu],4.39828751066061e-05
3364,24219,CN(CCNC(=O)COC(=O)[Au])CCO[Cu],0.0001646469056376
5530,24220,CCOC(=O)CNC(=O)C(COC(=O)[Au])N[Cu],5.830138936588511e-05
219,24221,CCN(CC(=O)O)CC(COC(=O)[Au])O[Cu],4.48247161973808e-05
2279,24222,CC(CN(CCO[Cu])C(=O)C(=O)O)OC(=O)[Au],2.02443502225299e-05
5618,24223,N#CCC(=O)NC(CO[Cu])COC(=O)[Au],7.341643786626221e-05
1315,24224,CC(CNC(=O)CCNC(=O)[Au])N[Cu],5.40306442420744e-05
4291,24225,CCS(=O)(=O)N(C)CC(COC(=O)[Au])O[Cu],5.61017055698634e-05
4336,24226,COCCC(=O)NC(C)(CO[Cu])COC(=O)[Au],6.93738802996815e-05
3545,24227,COCC(NC(=O)[Au])C(=O)NCCN[Cu],3.60328742002499e-05
3285,24228,CC(NCC(OC(=O)[Au])C(N)=O)C(C)O[Cu],3.76647930155674e-05
155,24229,CCCC(CN[Cu])NC(=O)[Au],4.49982433852081e-05
5001,24230,CC(C)(O[Cu])C(=O)NC(COC(=O)[Au])C(N)=O,6.425169148294841e-05
2856,24231,CNC(=O)CSCC(COC(=O)[Au])O[Cu],5.762247060611271e-05
5800,24232,O=C(O)CC(=O)NCC(COC(=O)[Au])O[Cu],5.551703457968779e-05
1705,24233,CC(CCNC(=O)COC(=O)[Au])O[Cu],8.069058659058222e-05
1701,24234,O=C([Au])OCCCN(CCO[Cu])C(=O)C(=O)O,4.020549573430701e-05
2827,24235,COC(CN[Cu])CC(=O)NCCNC(=O)[Au],5.07768612380646e-05
1858,24236,COC(C)C(=O)NC(C)(CO[Cu])COC(=O)[Au],5.030359369507921e-05
1508,24237,O=C([Au])NCCS(=O)(=O)NCCN[Cu],7.23984155421888e-05
785,24238,COCC(N[Cu])C(=O)N(C)CCCOC(=O)[Au],4.8778031097432e-05
3964,24239,CC(COC(=O)[Au])CN(CCO[Cu])CC(F)F,6.22707639353451e-05
2736,24240,COCC(CNC(=O)C(C)OC(=O)[Au])O[Cu],0.0001578453827575
5802,24241,C#CC(=O)NC(CO[Cu])COC(=O)[Au],4.34073789404565e-05
1734,24242,CC(C(=O)O)C(=O)NCC(COC(=O)[Au])O[Cu],5.728774767949511e-05
6021,24243,CCN(CCNC(=O)COC(=O)[Au])CCO[Cu],0.0001025056270104
4541,24244,CC(C)C(NCC(COC(=O)[Au])O[Cu])C(N)=O,6.77701580513088e-05
2068,24245,CC(CN(CCOC(=O)[Au])CC(N)=O)O[Cu],5.15461952362079e-05
125,24246,CCCCOC(=O)C(C)(CO[Cu])COC(=O)[Au],2.19503338544942e-05
4898,24247,CC(CNC(=O)CCO[Cu])OC(=O)[Au],2.59562196289402e-05
2635,24248,CNC(=O)C(N[Cu])C(C)(C)OC(=O)[Au],2.88457187873475e-05
4263,24249,CC(CO[Cu])(COC(=O)[Au])C(=O)OCC(N)=O,4.9576249036937e-05
2192,24250,CC(COC(=O)[Au])CSC(C)CO[Cu],0.0001071906558382
91,24251,COCCNC(=O)NC(CO[Cu])COC(=O)[Au],0.0001417218096149
4777,24252,O=C([Au])OCC(CO[Cu])NCCF,7.44310039039531e-05
3077,24253,COCC(C)(O[Cu])C(=O)NC(C)COC(=O)[Au],4.347752259112079e-05
4770,24254,COC(CN[Cu])C(=O)NC(C)CNC(=O)[Au],6.43864898772603e-05
758,24255,COCC(=O)NC(C)(CO[Cu])COC(=O)[Au],6.20357546834613e-05
3292,24256,CN(CC(=O)O)CC(C)(CO[Cu])COC(=O)[Au],3.68121189473697e-05
2776,24257,C#CCCNCC(CO[Cu])OC(=O)[Au],5.80928841342272e-05
3040,24258,CC(C)(OC(=O)[Au])C(=O)NOCCO[Cu],4.236223086328979e-05
983,24259,CC(N[Cu])C(=O)N(C)CCOCCOC(=O)[Au],5.57288109318524e-05
4851,24260,O=C([Au])OCC(CNCS(=O)(=O)O)O[Cu],5.3063500062178e-05
1662,24261,CC(CCN(C)CC(C)OC(=O)[Au])O[Cu],7.483195094957198e-05
3625,24262,CC(CN[Cu])(CSCC(N)=O)OC(=O)[Au],7.350710066133608e-05
5646,24263,COC(=O)CNC(=O)C(CCNC(=O)[Au])N[Cu],8.95132932885004e-05
4222,24264,CCC(CN(C)C(C)(C)COC(=O)[Au])O[Cu],2.43667771770693e-05
4761,24265,COC(CN[Cu])C(=O)NCCNC(=O)[Au],3.26764719349429e-05
973,24266,CON(C)C(=O)C(N[Cu])C(C)OC(=O)[Au],2.43889777290762e-05
3731,24267,COC(C)CNCC(CO[Cu])OC(=O)[Au],7.36810306359418e-05
2410,24268,CC(CNC(=O)[Au])CNC(=O)CN[Cu],3.63709767703085e-05
2445,24269,C=C(COC(=O)[Au])C(=O)NC(COC)CO[Cu],8.1055639227316e-05
2675,24270,COC(CN[Cu])C(=O)NC(C)CCOC(=O)[Au],7.14828943934689e-05
2563,24271,COC(=O)C(CNC(=O)COC(=O)[Au])O[Cu],7.23067220141422e-05
2984,24272,CCC(CNCC(CNC)OC(=O)[Au])O[Cu],6.29783438696135e-05
2702,24273,CCONC(=O)NC(CO[Cu])COC(=O)[Au],3.59416858098943e-05
2288,24274,COC(=O)C(CCO[Cu])OC(=O)[Au],6.29015579613487e-05
4593,24275,CC(C)NC(=O)C(CO[Cu])NC(=O)[Au],2.95750996815324e-05
5588,24276,CN(CC(N)=O)CC(CO[Cu])OC(=O)[Au],0.0001386138313783
1810,24277,CCC(OC)C(=O)NC(CO[Cu])COC(=O)[Au],6.74418659572219e-05
2217,24278,COC(=O)C(COC(=O)[Au])NC(=O)CO[Cu],5.3004560697063705e-05
2411,24279,CC(COC(=O)[Au])NC(=O)C(C)O[Cu],6.12040524023479e-05
27,24280,COCC(CO[Cu])NCC(COC)OC(=O)[Au],6.24002195072406e-05
5928,24281,C#CC(=O)NC(CO[Cu])C(C)OC(=O)[Au],6.325659490839821e-05
1678,24282,CN(CC(N)=O)CC(C)(CO[Cu])COC(=O)[Au],6.95223701730606e-05
4002,24283,CC(CNC(=O)COCCN[Cu])NC(=O)[Au],0.0001260777961773
3671,24284,CC(CNC(=O)[Au])(O[Cu])C(F)(F)F,2.45727337154471e-05
4793,24285,O=C(COC(=O)[Au])NCC(F)(F)CO[Cu],6.8329495424685e-05
3048,24286,CC(CO[Cu])N(C)CCCCCOC(=O)[Au],0.000117485163204
5461,24287,CC(C)(OC(=O)[Au])C(F)(F)CN[Cu],3.4354252827715805e-05
1434,24288,CNC(=O)C(=O)NCC(CO[Cu])OC(=O)[Au],4.19516017293515e-05
187,24289,COCC(NC(=O)[Au])C(=O)NC(C)CCO[Cu],4.94916524574243e-05
5226,24290,CNC(=O)CCNC(CO[Cu])COC(=O)[Au],8.511809853071342e-05
3800,24291,N#CCCS(=O)(=O)CC(CO[Cu])OC(=O)[Au],0.0001041608599146
5941,24292,CC(C)NCC(=O)NCC(COC(=O)[Au])O[Cu],6.0167055267373206e-05
3179,24293,COCC(C)(O[Cu])C(=O)NOCCOC(=O)[Au],8.87149283946859e-05
2449,24294,NS(=O)(=O)CCNCC(COC(=O)[Au])O[Cu],4.73587443578763e-05
2718,24295,CC(C)(CO[Cu])C(C)(C)NC(=O)[Au],3.53067685644396e-05
1229,24296,CCC(N[Cu])C(OC(=O)[Au])C(F)(F)F,2.27739675611024e-05
1007,24297,COC(=O)C(CNC(=O)C(C)OC(=O)[Au])O[Cu],4.18065226601537e-05
931,24298,CC(C#N)C(=O)NC(CO[Cu])COC(=O)[Au],3.7538950093642105e-05
1383,24299,NC(=O)CCC(=O)NC(CO[Cu])COC(=O)[Au],8.23731271633604e-05
292,24300,CC(C)(CCNC(=O)[Au])O[Cu],4.300389874153951e-05
846,24301,CCC(O[Cu])OC(CC)OC(=O)[Au],7.90237701679883e-05
610,24302,COC(=O)C(NC(=O)CNC(=O)[Au])C(C)O[Cu],5.61955522678631e-05
3365,24303,O=C([Au])OCCC(N[Cu])C(F)(F)F,3.3414552895583004e-05
66,24304,CC(CN(C)CCC(C)O[Cu])NC(=O)[Au],3.65668529913896e-05
3562,24305,COC(C)(C)C(=O)NCC(COC(=O)[Au])O[Cu],8.327156072149991e-05
4893,24306,CC(OC(=O)[Au])C(C)(C)N[Cu],4.3701039422770286e-05
1621,24307,COCC(C)(O[Cu])C(=O)OCCOC(=O)[Au],4.81733396131374e-05
3706,24308,COC(=O)CN(C)CC(CO[Cu])OC(=O)[Au],7.68371000744058e-05
5877,24309,C#CCCC(CNC(=O)CO[Cu])OC(=O)[Au],7.59496827426835e-05
5668,24310,COCC(C)(O[Cu])C(=O)NCC(C)OC(=O)[Au],0.000100145513477
5753,24311,CNC(=O)C(=O)N(CCO[Cu])CCOC(=O)[Au],2.61195520975966e-05
51,24312,COC(=O)CCNC(=O)C(COC(=O)[Au])N[Cu],2.8477191168146504e-05
4786,24313,CC(C)SCCNC(CO[Cu])COC(=O)[Au],5.87583819450634e-05
4167,24314,CCOC(=O)CC(CNCCOC(=O)[Au])O[Cu],5.227943810969621e-05
3951,24315,NC(=O)CCSCC(COC(=O)[Au])O[Cu],8.545792943203991e-05
3180,24316,C#CCN(CC#C)CC(COC(=O)[Au])O[Cu],0.0001287680662319
584,24317,CCC(CNCCC(CC)OC(=O)[Au])O[Cu],7.48376720643994e-05
2066,24318,CC(CC(C)(C)OC(=O)[Au])N[Cu],2.1574065664806302e-05
568,24319,COC(CN[Cu])C(=O)NCC(C)NC(=O)[Au],4.349199843628711e-05
5755,24320,CN(C)CC(=O)N(C)CC(CO[Cu])OC(=O)[Au],9.94633195886234e-05
4792,24321,COC(=O)C(CN(C)CC(C)N[Cu])OC(=O)[Au],6.99747468625222e-05
3036,24322,CC(OC(=O)[Au])C(=O)NOCCO[Cu],5.83445598535009e-05
118,24323,CCC(CCCOC(=O)[Au])O[Cu],5.08612153440988e-05
5552,24324,CC(C)C(OC(=O)[Au])C(C)O[Cu],3.146732039697861e-05
4333,24325,CC(C)(CNC(=O)CN[Cu])NC(=O)[Au],3.82521048853873e-05
5410,24326,CC(CCN(C)C(C)C(C)OC(=O)[Au])O[Cu],3.7184723860387295e-05
5946,24327,CC(C)(C)CC(CN[Cu])NC(=O)[Au],3.5669617648231395e-05
5115,24328,CC(CCCCOC(=O)[Au])N[Cu],4.7006933702467296e-05
2893,24329,CCC(C)CC(CO[Cu])NC(=O)[Au],1.95890124949632e-05
574,24330,CC(CCCOC(=O)[Au])CN[Cu],5.62233114654722e-05
3361,24331,CCC(CNCC(OC(=O)[Au])C(=O)OC)O[Cu],3.5967536697110205e-05
1826,24332,CC(CCCN[Cu])NC(=O)[Au],7.631624448737779e-05
5258,24333,COC(=O)CCCNCC(COC(=O)[Au])O[Cu],7.02747877045148e-05
5413,24334,COCCOC(=O)NC(CO[Cu])COC(=O)[Au],8.75609227108832e-05
225,24335,CSCC(CCOC(=O)[Au])N[Cu],2.6316528435633e-05
3006,24336,O=C([Au])NCC(O[Cu])C(F)(F)C(F)(F)F,4.69575244187424e-05
893,24337,CSC(COC(=O)[Au])C(C)NCC(C)O[Cu],4.26649791866615e-05
2871,24338,CC(C)N(CC(N)=O)CC(COC(=O)[Au])O[Cu],7.93338533624189e-05
2303,24339,CNCC(CNCC(C)O[Cu])OC(=O)[Au],0.0001061371413022
3791,24340,CCNCCN(CCN[Cu])CCNC(=O)[Au],0.0001000281007841
2568,24341,CC(COC(=O)[Au])SCCO[Cu],0.0001847905688733
3302,24342,N#CCCNCC(CO[Cu])OC(=O)[Au],8.72014526020609e-05
1804,24343,CCCC(CNC(C)COC(=O)[Au])O[Cu],9.16447268138377e-05
1146,24344,CCCOCC(=O)NC(CO[Cu])COC(=O)[Au],6.737332100165339e-05
2148,24345,C#CC(=O)N(C)CC(COC(=O)[Au])O[Cu],3.7906730427873e-05
2798,24346,CC(CCN[Cu])NC(=O)CNC(=O)[Au],6.44934814481538e-05
68,24347,C=CC(O[Cu])C(=O)NCC#CCOC(=O)[Au],3.68783448481514e-05
3663,24348,C=CCNC(=O)C(COC(=O)[Au])N[Cu],5.5609449647717005e-05
258,24349,CCC(CCOC(=O)[Au])N[Cu],2.9652670992848903e-05
5724,24350,CC(C)(C)OC(=O)C(C)(CN[Cu])OC(=O)[Au],4.34689474760061e-05
3817,24351,CSCC(C)(CNC(=O)[Au])O[Cu],4.57362269434716e-05
1386,24352,CCC(CCN[Cu])OC(=O)[Au],4.11666944916998e-05
5061,24353,CC(CO[Cu])CN(C)CCCCCOC(=O)[Au],8.14179323981301e-05
3797,24354,COC(=O)C(CNCC(C)(C)O[Cu])OC(=O)[Au],4.8496890122711295e-05
5954,24355,CC(CCCCOC(=O)[Au])NCCCO[Cu],7.321014352178141e-05
995,24356,CCC(CCNC(=O)CCCNC(=O)[Au])O[Cu],4.183944322102029e-05
1154,24357,CC(C)(C)OC(=O)C(CCCNC(=O)[Au])N[Cu],3.20168707711456e-05
5299,24358,CC(C)(CNC(=O)[Au])NC(=O)CN[Cu],6.85405500938005e-05
3303,24359,CCCCC(CCCC)(CO[Cu])COC(=O)[Au],2.19049956245525e-05
3677,24360,N#CCCNC(=O)NC(CO[Cu])COC(=O)[Au],5.535387900255121e-05
1114,24361,CC(CCCNCC(C)OC(=O)[Au])O[Cu],5.86778827798553e-05
5898,24362,CC(CNC(C)(C)C(C)(C)OC(=O)[Au])O[Cu],3.04430077955977e-05
2241,24363,CC(C)C(NC(=O)[Au])C(N[Cu])C(F)(F)F,5.890370469403721e-05
1059,24364,CCC(C)(CO[Cu])NC(=O)[Au],3.70316610625213e-05
222,24365,C#CCNCC(COC(=O)[Au])O[Cu],5.67100215485588e-05
3973,24366,CC(C(=O)NC(CO[Cu])COC(=O)[Au])N(C)C,4.31089389915215e-05
